You have opened javax.swing.JFrame[frame0,360,116,1200x800,invalid,layout=java.awt.BorderLayout,title=,resizable,normal,defaultCloseOperation=EXIT_ON_CLOSE,rootPane=javax.swing.JRootPane[,8,31,1184x761,invalid,layout=javax.swing.JRootPane$RootLayout,alignmentX=0.0,alignmentY=0.0,border=,flags=16777673,maximumSize=,minimumSize=,preferredSize=],rootPaneCheckingEnabled=true]
  1964.0  5.0  12.7  21.9  5.1  16.6  8.8  82.0  1.3  12.3  61.0  160.9
  1964.0  6.0  13.2  22.4  3.6  16.8  9.7  106.0  -0.5  10.1  42.0  119.7
  1964.0  7.0  15.1  21.2  5.2  18.5  11.8  69.5  2.1  9.7  42.0  111.0
  1964.0  8.0  14.8  22.8  2.9  18.8  10.9  99.4  1.2  8.4  42.0  168.4
  1964.0  9.0  14.3  21.1  4.7  18.1  10.6  68.5  2.6  10.0  52.0  143.3
  1964.0  10.0  10.2  18.1  -1.0  13.8  6.7  96.4  -3.3  9.5  46.0  85.6
  1964.0  11.0  8.5  15.1  -1.2  11.6  5.4  74.8  -3.2  10.2  55.0  72.9
  1964.0  12.0  5.6  13.1  -2.9  8.6  2.6  148.7  -6.9  10.8  75.0  54.6
  1965.0  1.0  3.7  11.7  -6.7  6.7  0.8  127.7  -8.6  13.0  75.0  55.3
  1965.0  2.0  3.7  10.5  -6.1  7.0  0.4  4.7  -8.4  6.7  40.0  45.5
  1965.0  3.0  7.3  20.2  -7.7  11.0  3.6  65.8  -10.4  12.1  50.0  135.6
  1965.0  4.0  8.8  15.0  0.3  12.6  5.0  95.8  -2.8  12.3  58.0  137.1
  1965.0  5.0  11.7  20.1  3.1  15.5  7.8  94.3  -0.5  10.1  45.0  128.0
  1965.0  6.0  14.0  24.1  3.9  18.1  9.8  99.2  0.9  10.1  57.0  176.3
  1965.0  7.0  14.5  21.8  5.9  18.5  10.5  69.3  2.8  8.3  40.0  156.5
  1965.0  8.0  14.8  21.7  4.9  18.5  11.1  87.2  2.3  10.6  45.0  143.6
  1965.0  9.0  12.0  19.4  3.3  15.3  8.6  49.9  0.7  9.4  48.0  76.0
  1965.0  10.0  11.9  18.3  2.1  15.4  8.3  26.9  -0.1  9.5  51.0  84.7
  1965.0  11.0  5.5  13.4  -6.1  9.0  2.1  87.9  -8.8  11.3  55.0  70.8
  1965.0  12.0  5.9  13.2  -6.1  9.1  2.8  159.4  -8.3  16.6  61.0  52.4
  1966.0  1.0  4.9  12.7  -6.9  7.6  2.1  73.1  -9.4  12.2  55.0  32.3
  1966.0  2.0  7.8  12.9  1.3  10.2  5.3  93.7  -0.1  14.3  54.0  79.5
  1966.0  3.0  8.1  14.0  -1.7  11.4  4.8  47.8  -6.5  11.7  62.0  115.3
  1966.0  4.0  8.6  17.5  -1.5  11.8  5.4  116.5  -3.4  13.3  54.0  103.7
  1966.0  5.0  11.2  22.1  3.1  15.3  7.2  89.9  -0.1  11.4  50.0  240.3
  1966.0  6.0  14.4  23.5  6.0  18.0  10.8  133.3  2.7  8.8  38.0  151.0
  1966.0  7.0  14.9  25.2  5.6  18.8  11.0  39.7  1.8  10.4  36.0  184.2
  1966.0  8.0  14.9  21.9  6.2  18.8  11.0  96.1  2.5  8.6  48.0  154.4
  1966.0  9.0  14.6  21.1  3.4  18.3  10.8  59.2  0.2  8.7  47.0  123.0
